date_range,season,model,scenario,variable,mean,min,max,median,hi_std,lo_std,q1,q3,Location,Description
2070_2079,DJF,CCSM4,rcp85,tas,-10.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,DJF,MRI-CGCM3,rcp45,tas,-20.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,DJF,MRI-CGCM3,rcp60,tas,-19.0,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,DJF,MRI-CGCM3,rcp85,tas,-16.9,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,5modelAvg,rcp45,tas,5.4,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,5modelAvg,rcp60,tas,6.0,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,5modelAvg,rcp85,tas,7.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,CCSM4,rcp45,tas,5.1,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,CCSM4,rcp60,tas,6.6,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,CCSM4,rcp85,tas,6.6,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,MRI-CGCM3,rcp45,tas,3.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,MRI-CGCM3,rcp60,tas,3.6,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,JJA,MRI-CGCM3,rcp85,tas,4.5,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,5modelAvg,rcp45,tas,-12.9,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,5modelAvg,rcp60,tas,-12.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,5modelAvg,rcp85,tas,-10.4,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,CCSM4,rcp45,tas,-12.7,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,CCSM4,rcp60,tas,-11.6,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,CCSM4,rcp85,tas,-10.5,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,MRI-CGCM3,rcp45,tas,-16.5,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,MRI-CGCM3,rcp60,tas,-13.8,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,MAM,MRI-CGCM3,rcp85,tas,-13.1,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,5modelAvg,rcp45,tas,-2.5,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,5modelAvg,rcp60,tas,-1.8,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,5modelAvg,rcp85,tas,-0.4,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,CCSM4,rcp45,tas,-2.6,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,CCSM4,rcp60,tas,-1.4,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,CCSM4,rcp85,tas,-1.0,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,MRI-CGCM3,rcp45,tas,-5.2,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,MRI-CGCM3,rcp60,tas,-3.2,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2070_2079,SON,MRI-CGCM3,rcp85,tas,-2.9,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,5modelAvg,rcp45,tas,-16.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,5modelAvg,rcp60,tas,-15.4,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,5modelAvg,rcp85,tas,-10.2,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,CCSM4,rcp45,tas,-17.8,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,CCSM4,rcp60,tas,-14.5,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,CCSM4,rcp85,tas,-8.4,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,MRI-CGCM3,rcp45,tas,-18.8,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,MRI-CGCM3,rcp60,tas,-19.5,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,DJF,MRI-CGCM3,rcp85,tas,-14.6,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,JJA,5modelAvg,rcp45,tas,5.8,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,JJA,5modelAvg,rcp60,tas,6.2,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,JJA,5modelAvg,rcp85,tas,7.9,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,JJA,CCSM4,rcp45,tas,4.7,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
2080_2089,JJA,CCSM4,rcp60,tas,6.3,,,,,,,,Utqiaġvik (Barrow), Location: Utqiaġvik (Barrow); View a report for this location at https://earthmaps.io/temperature/point/71.2905/-156.789; tas is the mean annual near-surface air temperature in degrees Celsius for the specified model and scenario; model is the global climate model used to generate the data; scenario is the emissions scenario used to generate the data; mean is the mean of annual means; median is the median of annual means; max is the maximum annual mean; min is the minimum annual mean; q1 is the first quartile of the annual means; q3 is the third quartile of the annual means; hi_std is the mean + standard deviation of annual means; lo_std is the mean - standard deviation of annual means; DJF is December - February; MAM is March - May; JJA is June - August; SON is September - November
